Entry	Gene
P49441	INPP1
Q6IBG4	INPP1
X5DP77	INPP1
X5DRF6	INPP1
B8ZZB2	INPP4A
D3DVH3	INPP4A
Q96PE3	INPP4A
B1ARF3	INPP5B
E7ESY0	INPP5B
P32019	INPP5B
Q2YD81	INPP5E
Q9NRR6	INPP5E
A0A0J9YVW6	INPP5F
A0A0J9YWP2	INPP5F
A0A0J9YY79	INPP5F
A0A0J9YYL5	INPP5F
A0A1B0GUS5	INPP5F
A0A3B3IRJ9	INPP5F
A0A3B3IRT4	INPP5F
A0A3B3IS29	INPP5F
A0A3B3IS98	INPP5F
A0A3B3ISG0	INPP5F
A0A3B3ISI3	INPP5F
A0A3B3ISJ5	INPP5F
A0A3B3ISK0	INPP5F
A0A3B3ITL0	INPP5F
A0A3B3ITR9	INPP5F
A0A3B3IU10	INPP5F
Q9Y2H2	INPP5F
A0A0A0MTP6	INPPL1
F5GWY9	INPPL1
F5GY16	INPPL1
F5GYK9	INPPL1
F5H588	INPPL1
H0YFB4	INPPL1
H0YFZ4	INPPL1
H7BXR2	INPPL1
O15357	INPPL1
A0A024RD68	INSIG1
A0A2Z2EKN2	INSIG1
A4D2M9	INSIG1
C9JSG8	INSIG1
F5H6P3	INSIG1
H7C5L3	INSIG1
O15503	INSIG1
M0R3E6	INSR
P06213	INSR
Q86WY9	INSR
I6U4P1	INSRR
P14616	INSRR
E5RHN1	INTS10
E5RJN5	INTS10
H0YAU7	INTS10
H0YAY7	INTS10
H0YB36	INTS10
H0YB48	INTS10
H0YBB0	INTS10
H0YBH6	INTS10
H0YBW3	INTS10
H0YC09	INTS10
Q9NVR2	INTS10
A0A024RDK4	INTS12
A0A087WXN4	INTS12
A0A1B0GX90	INTS12
C9J0M6	INTS12
C9JDP3	INTS12
D6R9W3	INTS12
D6R9Y5	INTS12
E9PGI3	INTS12
Q96CB8	INTS12
A0A024QZ48	INTS2
A0A2R8Y4Z6	INTS2
A0A2R8Y7F8	INTS2
J3KMZ7	INTS2
J3KRH0	INTS2
Q9H0H0	INTS2
A0A024RDU0	INTS6
B3KQH5	INTS6
C9J885	INTS6
C9JAV7	INTS6
C9JVX2	INTS6
C9JXP6	INTS6
C9K0V7	INTS6
F8WAV7	INTS6
G5E9X1	INTS6
Q9UL03	INTS6
H0YA54	INTU
H0YAI1	INTU
J3QTA5	INTU
Q9ULD6	INTU
A0A024R153	INVS
Q2M1I4	INVS
Q9Y283	INVS
A0A2Q2T6B6	IPCEF1
E5RGB6	IPCEF1
E5RGN6	IPCEF1
E5RJQ7	IPCEF1
E5RK08	IPCEF1
Q8WWN9	IPCEF1
Q8NFU5	IPMK
O94829	IPO13
Q5T4X2	IPO13
Q6PKD4	IPO13
D3DS63	IPO4
H0YK93	IPO4
H0YKG5	IPO4
H0YL92	IPO4
H0YLV0	IPO4
H0YMR4	IPO4
H0YN07	IPO4
H0YN14	IPO4
Q6I9Y8	IPO4
Q8TEX9	IPO4
A0A0D9SG25	IPO5
C9J583	IPO5
C9J875	IPO5
C9JQT6	IPO5
C9JXE0	IPO5
C9JZ53	IPO5
C9JZD8	IPO5
E7EQT5	IPO5
E7ESZ1	IPO5
E7ETV3	IPO5
E7ETV8	IPO5
E7EV12	IPO5
E7EWK4	IPO5
E7EX05	IPO5
F8WF30	IPO5
H0Y3V4	IPO5
H0Y8C6	IPO5
O00410	IPO5
Q9BVS9	IPO5
E9PLB2	IPO7
E9PLJ0	IPO7
L8E8A9	IPO7
O95373	IPO7
A0A087WXH2	IPO8
F5GXT5	IPO8
F5H009	IPO8
F5H244	IPO8
F5H292	IPO8
F5H2I3	IPO8
F5H815	IPO8
H0YH64	IPO8
O15397	IPO8
Q5SVH5	IPO9
A0A024R5X4	IQCH
B4E2J4	IQCH
D6RGG0	IQCH
H0YMU5	IQCH
H3BMH8	IQCH
H3BRL4	IQCH
H3BU17	IQCH
L8E948	IQCH
Q86VS3	IQCH
A0A087WWP1	IQGAP1
A0A087X225	IQGAP1
A0A0J9YXZ5	IQGAP1
A4QPB0	IQGAP1
H0YKA5	IQGAP1
H0YLE8	IQGAP1
P46940	IQGAP1
Q05DN7	IQGAP1
Q5FWG8	IQGAP1
Q6P1N4	IQGAP1
A0A024RAJ8	IQGAP2
D6R939	IQGAP2
D6R999	IQGAP2
D6RDK8	IQGAP2
D6RGC6	IQGAP2
E7EWC2	IQGAP2
E9PDT6	IQGAP2
F5H7S7	IQGAP2
H0YA28	IQGAP2
Q13576	IQGAP2
A2RRC9	IQGAP3
F2Z2E2	IQGAP3
Q86VI3	IQGAP3
A0A087WWK8	IQSEC1
A0A0C4DGT3	IQSEC1
A0A2R8Y695	IQSEC1
A0A2R8Y7T6	IQSEC1
A0A3B3IRZ4	IQSEC1
A0A3B3IU98	IQSEC1
L0R4Y9	IQSEC1
Q6DN90	IQSEC1
D3YTB5	IRAK1
F8WAB6	IRAK1
H7C1F0	IRAK1
H7C224	IRAK1
H7C2I6	IRAK1
H7C3C1	IRAK1
H7C3G8	IRAK1
L8E7M9	IRAK1
P51617	IRAK1
O43187	IRAK2
F5GYN6	IRAK3
Q9Y616	IRAK3
A0A0R4J2F4	IRAK4
F8VR40	IRAK4
F8VVZ1	IRAK4
F8VW24	IRAK4
Q69FE3	IRAK4
Q7Z6A7	IRAK4
Q7Z6A8	IRAK4
Q9NWZ3	IRAK4
A0A0B6XK11	IRF1
A0A0B6XK53	IRF1
A0A1B1RS94	IRF1
A0A510GDD8	IRF1
C9J9C5	IRF1
C9JD95	IRF1
F8WCM1	IRF1
P10914	IRF1
Q5FBX3	IRF1
Q6FHN8	IRF1
R4GNI0	IRF1
V9P8K4	IRF1
V9P921	IRF1
D6R9N5	IRF2
D6RB08	IRF2
D6RED1	IRF2
H0Y956	IRF2
K4DIA4	IRF2
K4DIA5	IRF2
L8E7Q0	IRF2
P14316	IRF2
Q8IU81	IRF2BP1
A0A024QZE1	IRF3
E2GIM5	IRF3
E2GIM6	IRF3
E2GIM7	IRF3
E2GIM8	IRF3
E2GIM9	IRF3
M0QX56	IRF3
M0QXC8	IRF3
M0QYT9	IRF3
M0QYX3	IRF3
M0QZB7	IRF3
M0QZB8	IRF3
M0R007	IRF3
M0R0R8	IRF3
M0R0X9	IRF3
M0R205	IRF3
M0R3C2	IRF3
M0R3E9	IRF3
M0R3H7	IRF3
Q14653	IRF3
Q71U93	IRF3
Q96GL3	IRF3
F2Z3D5	IRF4
Q15306	IRF4
A0A024RCA2	IRF7
A0A3B3ISC0	IRF7
A0A3B3ISS4	IRF7
A0A3B3ITQ5	IRF7
B4E1B1	IRF7
E9PIA7	IRF7
E9PQ11	IRF7
E9PR03	IRF7
E9PSE3	IRF7
M9RSF4	IRF7
Q92985	IRF7
H3BNX4	IRF8
H3BPS5	IRF8
H3BQF9	IRF8
H3BQH6	IRF8
H3BQK3	IRF8
H3BRT4	IRF8
H3BT31	IRF8
H3BVC2	IRF8
Q02556	IRF8
J7NNX4	IRGC
M0R0T1	IRGC
Q6NXR0	IRGC
P35568	IRS1
W0KMC7	IRS1
W0KR29	IRS1
W0KRH6	IRS1
L0R5B5	IRS2
L8ECA6	IRS2
Q96RG4	IRS2
Q96RG5	IRS2
Q9UP29	IRS2
Q9Y4H2	IRS2
H3BTC1	IRS4
O14654	IRS4
P78414	IRX1
A0A096LNZ9	ISG15
A0A096LPJ4	ISG15
P05161	ISG15
D6RBJ1	ISL1
P61371	ISL1
A0A1W2PNZ8	ITCH
A0A1W2PR79	ITCH
A0A590UIY0	ITCH
A0A590UJ55	ITCH
A0A590UJQ1	ITCH
A0A590UJW8	ITCH
A0A590UK44	ITCH
A0A590UK95	ITCH
Q96J02	ITCH
A0A0S2Z5G6	ITFG2
A0A0S2Z5L6	ITFG2
A0A0S2Z5P1	ITFG2
A0A2R8Y7E0	ITFG2
F5H1D0	ITFG2
H0YFM4	ITFG2
H0YG72	ITFG2
H0YGR0	ITFG2
Q969R8	ITFG2
A0A494C0F7	ITGA1
P56199	ITGA1
O75578	ITGA10
Q9UKX5	ITGA11
A0A0X8AZ85	ITGA2
D6R9H3	ITGA2
D6RG08	ITGA2
E7EMF1	ITGA2
E7ESP4	ITGA2
E9PB77	ITGA2
F1C627	ITGA2
F1C628	ITGA2
F1C629	ITGA2
G3LGR5	ITGA2
L0R6I3	ITGA2
P17301	ITGA2
Q71V33	ITGA2
Q9NNZ2	ITGA2
A0A3B3IU79	ITGA2B
F1C625	ITGA2B
F1C626	ITGA2B
I6XCH0	ITGA2B
K7EP83	ITGA2B
P08514	ITGA2B
Q6LDK5	ITGA2B
D6R9X8	ITGA3
H0YA32	ITGA3
H0YA49	ITGA3
K7EMU3	ITGA3
K7EQJ2	ITGA3
P26006	ITGA3
A0A024RB01	ITGA5
B4E3F4	ITGA5
H0YHL9	ITGA5
H0YIV7	ITGA5
P08648	ITGA5
C9JXX7	ITGA6
H7BZ97	ITGA6
P23229	ITGA6
P53708	ITGA8
E9PDS3	ITGA9
H7C2L1	ITGA9
L8E7C7	ITGA9
Q13797	ITGA9
Q13349	ITGAD
K7EQU0	ITGAE
P38570	ITGAE
B4DQ77	ITGAL
B4E021	ITGAL
H3BNL5	ITGAL
H3BS37	ITGAL
H3BSV1	ITGAL
H3BUT3	ITGAL
I3L1D1	ITGAL
I3L468	ITGAL
P20701	ITGAL
A5YM53	ITGAV
H7BZG1	ITGAV
L7RXH0	ITGAV
P06756	ITGAV
C9JJP8	ITGB1
C9JNE0	ITGB1
C9JPK5	ITGB1
E7EQW5	ITGB1
E7ERX5	ITGB1
E7EUI6	ITGB1
E9PLR6	ITGB1
E9PQJ2	ITGB1
H7C4K3	ITGB1
H7C4N8	ITGB1
P05556	ITGB1
Q5T3E4	ITGB1
Q5T3E5	ITGB1
Q5T3E6	ITGB1
Q9UKP3	ITGB1BP2
A0A024D9P8	ITGB2
A0A024D9S0	ITGB2
A0A024DAE5	ITGB2
A0A024DAF4	ITGB2
A0A024DAS2	ITGB2
A0A024DAS5	ITGB2
A0A024DAT2	ITGB2
A0A024DBF0	ITGB2
A0A024DBF8	ITGB2
A0A024DBG3	ITGB2
A0A494C0X7	ITGB2
A8MVG7	ITGB2
D3DSM0	ITGB2
E5RFI0	ITGB2
E5RGK9	ITGB2
E5RHE6	ITGB2
E5RHT0	ITGB2
E5RIE4	ITGB2
E5RIG7	ITGB2
E5RK25	ITGB2
E5RK54	ITGB2
E7EVZ9	ITGB2
J3KNI6	ITGB2
P05107	ITGB2
Q96PT7	ITGB2
A0A5E4DMZ9	ITGB3
A7U833	ITGB3
F1C630	ITGB3
F1C632	ITGB3
F1C633	ITGB3
F1C634	ITGB3
F2X0U9	ITGB3
F2X0V0	ITGB3
I3L4X8	ITGB3
L7UUZ7	ITGB3
L7UW06	ITGB3
L7WKL1	ITGB3
P05106	ITGB3
Q16157	ITGB3
Q1PBM2	ITGB3
A0A024R8K7	ITGB4
A0A024R8N2	ITGB4
A0A024R8T0	ITGB4
B7ZLD5	ITGB4
B7ZLD8	ITGB4
J3KSH9	ITGB4
J3QQL2	ITGB4
J3QRK0	ITGB4
P16144	ITGB4
Q2VP98	ITGB4
D3DNA1	ITGB5
F8WBG2	ITGB5
H7C4W1	ITGB5
H7C580	ITGB5
H7C5U2	ITGB5
L7RT22	ITGB5
P18084	ITGB5
V9GYD8	ITGB5
V9GYZ1	ITGB5
V9GZ57	ITGB5
A0A087WXP3	ITGB6
E9PEE8	ITGB6
F8WBJ8	ITGB6
P18564	ITGB6
A0A023IP89	ITGB7
A0A023IPD5	ITGB7
A0A023IQH3	ITGB7
A0A023IQJ1	ITGB7
F5H6T4	ITGB7
F8VNX4	ITGB7
F8W186	ITGB7
H3BRM2	ITGB7
H3BRX4	ITGB7
P26010	ITGB7
A0A087WW43	ITIH3
E7ET33	ITIH3
Q06033	ITIH3
A0A096LP62	ITIH5
C9J2H1	ITIH5
G5E9D8	ITIH5
H7C5A6	ITIH5
Q86UX2	ITIH5
A0A3B3ISG3	ITM2B
A0A3B3ITP9	ITM2B
A0A3B3IU60	ITM2B
A0A3B3IUC0	ITM2B
Q9Y287	ITM2B
U3KQ52	ITM2B
U3KQL7	ITM2B
P27987	ITPKB
A0A024R0N8	ITPKC
M0R2L7	ITPKC
Q96DU7	ITPKC
A0A087WVF7	ITSN2
A0A2X0SSM1	ITSN2
A6H8W8	ITSN2
E7EPJ2	ITSN2
F8W719	ITSN2
H7BZD4	ITSN2
H7C0L8	ITSN2
H7C3E2	ITSN2
Q53TK4	ITSN2
Q53TM3	ITSN2
Q9NZM3	ITSN2
A0A1B0GW95	IWS1
B8ZZB6	IWS1
H7C0U1	IWS1
Q7L2V5	IWS1
Q96ST2	IWS1
P25963	IkBa
Q9UGJ4	IkBa
Q9UGJ5	IkBa
Q9UGJ6	IkBa
Q9UGJ7	IkBa
Q9UGJ8	IkBa
A0A087WXH5	JAG1
A0A087X1E8	JAG1
B5M914	JAG1
B7U6M8	JAG1
B7U6M9	JAG1
P78504	JAG1
Q4KMR2	JAG1
A0A0B6XK26	JAG2
Q9Y219	JAG2
A0A0A0N0M2	JAK1
A0A5F9ZH07	JAK1
A0A5F9ZH32	JAK1
A0A5F9ZH73	JAK1
A0A5F9ZHI1	JAK1
A0A5F9ZHK2	JAK1
A0A5F9ZHN8	JAK1
A0A5F9ZHW0	JAK1
A0A5F9ZI01	JAK1
A0A5F9ZI39	JAK1
P23458	JAK1
Q0VGA4	JAK1
Q4LDX3	JAK1
Q6P669	JAK1
Q8IV82	JAK1
A0A1B0GTR9	JAK2
A0A1B0GVR5	JAK2
A9QVL8	JAK2
O60674	JAK2
Q506Q0	JAK2
Q52R86	JAK2
Q8IXP2	JAK2
A0A024R7M7	JAK3
A0A0S2Z485	JAK3
A0A0S2Z4R7	JAK3
P52333	JAK3
H0YEX9	JAM2
P57087	JAM2
A6N6J7	JARID1C
P41229	JARID1C
Q92833	JARID2
Q9H1E3	JC7
A0A024R6D7	JDP2
H0YKE4	JDP2
Q8WYK2	JDP2
A0JNV9	JHDM1D
L8E8U8	JHDM1D
Q6ZMT4	JHDM1D
A4FUT8	JMJD1B
Q7LBC6	JMJD1B
A0A1W2PNZ9	JMJD1C
A0PJE4	JMJD1C
B7ZLC8	JMJD1C
H7BXU7	JMJD1C
Q15652	JMJD1C
B7ZM63	JMJD2B
O94953	JMJD2B
Q9H3R0	JMJD2C
A0A024R3T9	JMJD4
A0A087WT84	JMJD4
L8ECK0	JMJD4
Q9H9V9	JMJD4
A0A0S2PZM4	JMJD6
B2WTI3	JMJD6
B2WTI4	JMJD6
K7EJU9	JMJD6
Q6NYC1	JMJD6
Q8N9B5	JMY
Q86VZ3	JPH2
Q9BR39	JPH2
A0A087WWT0	JPH4
F5H1L9	JPH4
Q96JJ6	JPH4
Q96IF1	JUB
P05412	JUN
Q6FHK0	JUN
P17275	JUNB
Q5U079	JUNB
Q6IBG3	JUNB
P17535	JUND
U3KPR5	JUND
A0A024R1X8	JUP
A0A0S2Z487	JUP
A0A0S2Z495	JUP
C9J826	JUP
C9JK18	JUP
C9JKY1	JUP
C9JPI2	JUP
C9JTX4	JUP
K7ERP3	JUP
L8EAA6	JUP
P14923	JUP
Q13092	K14
P23352	KAL1
A0A0D9SGH1	KALRN
A0A1S5UZ29	KALRN
C9IZQ6	KALRN
C9J1B4	KALRN
H7BXZ5	KALRN
H7C0I9	KALRN
H7C1X7	KALRN
O60229	KALRN
K7EIU4	KANK2
K7EL48	KANK2
K7ERU2	KANK2
K7ES05	KANK2
Q63ZY3	KANK2
A0A087X2C6	KANK3
B0I1P5	KANK3
M0QZJ3	KANK3
Q6NY19	KANK3
B0I1P6	KANK4
B1ALP5	KANK4
B1ALP6	KANK4
Q5T7N3	KANK4
K7EPC4	KAT2A
K7ERS6	KAT2A
Q92830	KAT2A
Q92831	KAT2B
E9PJI1	KAT5
E9PMG8	KAT5
E9PRL6	KAT5
E9PRM3	KAT5
E9PRS1	KAT5
H0YEG3	KAT5
H0YEP0	KAT5
Q92993	KAT5
A0A024R6U1	KATNB1
H3BPD8	KATNB1
H3BPK1	KATNB1
H3BT67	KATNB1
H3BTU7	KATNB1
H3BTV8	KATNB1
Q9BVA0	KATNB1
O60662	KBTBD10
A0A1D5RMQ3	KCMF1
C9J3I2	KCMF1
C9JSW5	KCMF1
Q9P0J7	KCMF1
P22001	KCNA3
P22460	KCNA5
A0A087X1P8	KCNAB1
B7Z8E5	KCNAB1
C9JBV8	KCNAB1
C9JQ60	KCNAB1
F8W6W4	KCNAB1
H7C4S9	KCNAB1
L8E988	KCNAB1
Q14722	KCNAB1
Q5MJQ3	KCNAB1
I3L0P1	KCNAB3
I3L4I8	KCNAB3
O43448	KCNAB3
A0A1B0GTM8	KCNB1
A0A1B0GU02	KCNB1
Q14721	KCNB1
Q2NLD5	KCNB1
A0A1B0GVB7	KCNC4
H7BZ66	KCNC4
Q03721	KCNC4
A0A024R0C6	KCND3
A6QL42	KCND3
B7ZKV0	KCND3
Q9UK17	KCND3
Q2N1I3	KCNE2
Q9Y6J6	KCNE2
A0A0S1TJ81	KCNH1
A0A0S1TL27	KCNH1
A0A1W2PNI2	KCNH1
A0A1W2PP68	KCNH1
A0A1W2PPA2	KCNH1
A0A1W2PRD8	KCNH1
A0A1W2PRV9	KCNH1
A0A1W2PRZ5	KCNH1
A0A1X7SBS6	KCNH1
L8EAS2	KCNH1
O95259	KCNH1
A0A090N7W1	KCNH2
A0A090N7X5	KCNH2
A0A090N8Q0	KCNH2
A0PJW5	KCNH2
A8WBZ2	KCNH2
C7DYB4	KCNH2
J9SM79	KCNH2
Q12809	ERG,KCNH2
Q45QN5	KCNH2
Q6U279	KCNH2
Q6U283	KCNH2
Q6U287	KCNH2
Q75MK8	KCNH2
Q75MK9	KCNH2
Q86U57	KCNH2
Q9UQ05	KCNH4
A0A087WZQ1	KCNH7
A0A087X077	KCNH7
Q9NS40	KCNH7
F8WCG6	KCNH8
Q96L42	KCNH8
A0A024R3K6	KCNJ1
A0A0C4DFP9	KCNJ1
P48048	KCNJ1
A0A220SZY8	KCNJ11
C5IU89	KCNJ11
C5IU90	KCNJ11
D2K1F9	KCNJ11
E9PPF1	KCNJ11
H0YES9	KCNJ11
Q14654	KCNJ11
A0A142K0N8	KCNJ12
Q14500	KCNJ12
C9JWD6	KCNJ13
H7C4D1	KCNJ13
O60928	KCNJ13
Q9UNX9	KCNJ14
A8MTZ5	KCNJ15
A8MVK1	KCNJ15
C9J0W5	KCNJ15
C9JTX1	KCNJ15
E7EPG3	KCNJ15
E7EWV2	KCNJ15
F8VW46	KCNJ15
F8VX74	KCNJ15
Q99712	KCNJ14,KCNJ15
K7EJR9	KCNJ16
K7EKJ4	KCNJ16
K7ELL5	KCNJ16
K7EPW9	KCNJ16
Q8N538	KCNJ16
Q9NPI9	KCNJ16
P63252	KCNJ2
A0A494C0M7	KCNJ3
D2X9V0	KCNJ3
D2XBF0	KCNJ3
P48549	KCNJ3
Q53R59	KCNJ3
A0A024R1L8	KCNJ4
P48050	KCNJ4
Q58F07	KCNJ4
A0A024R3K7	KCNJ5
A0A5J6E2W8	KCNJ5
H7CGH0	KCNJ5
H9A8K9	KCNJ5
H9A8L0	KCNJ5
P48544	KCNJ5
Q4QRJ2	KCNJ5
P48051	KCNJ6
A0A024RAV6	KCNJ8
F5GY12	KCNJ8
Q15842	KCNJ8
Q92806	KCNJ9
G3V5Y5	KCNK10
L0R6J0	KCNK10
P57789	KCNK10
Q9HB14	KCNK13
Q7Z418	KCNK18
B9EIJ4	KCNK3
O14649	KCNK3
A0A024R9H3	KCNK9
A0A3B3ITR0	KCNK9
A0A3B3IU12	KCNK9
Q9NPC2	KCNK9
A0A0J9YW81	KCNN2
A0A3F2YNY5	KCNN2
D6RGY7	KCNN2
Q9H2S1	KCNN2
D1MQ08	KCNN4
D1MQ09	KCNN4
D1MQ10	KCNN4
M0QZ70	KCNN4
M0R1J0	KCNN4
M0R2E8	KCNN4
M0R2F1	KCNN4
O15554	KCNN4
A0A0J9YXF5	KCNQ1
A0A2R8YDV1	KCNQ1
A0A2R8YEQ9	KCNQ1
A0FIK7	KCNQ1
A0FIK8	KCNQ1
E9PPZ0	KCNQ1
F8W824	KCNQ1
P51787	KCNQ1
A0A0D9SEV1	KCNQ2
A0A0D9SF10	KCNQ2
A0A0D9SFE0	KCNQ2
A0A0D9SG49	KCNQ2
A0A0D9SGD4	KCNQ2
A0A0D9SGG3	KCNQ2
A0A0D9SGJ7	KCNQ2
A0A0G2JH35	KCNQ2
A0A0G2JQC9	KCNQ2
A0A0G2JQG6	KCNQ2
A0A0G2JR54	KCNQ2
A0A0G2JR60	KCNQ2
A0A0G2JR98	KCNQ2
A0A0G2JRN9	KCNQ2
A0A0G2JRU6	KCNQ2
A0A0G2JS89	KCNQ2
A0A0G2JSD3	KCNQ2
A0A1B0GUK1	KCNQ2
A0A1B0GW14	KCNQ2
H0UI91	KCNQ2
O43526	KCNQ2
Q4VXP6	KCNQ2
Q53Y30	KCNQ2
A0A087WZB4	KCNQ3
A0A1W2PNZ2	KCNQ3
A0A1W2PQ71	KCNQ3
A0A1W2PRN8	KCNQ3
E7ET42	KCNQ3
O43525	KCNQ3
H0Y6N7	KCNQ4
P56696	KCNQ4
Q8N5I3	KCNRG
Q8TDN2	KCNV2
A0A024RC45	KCTD1
A0A2U3U043	KCTD1
J3KSG1	KCTD1
J3QLL6	KCTD1
J3QRK1	KCTD1
Q719H9	KCTD1
A0A024RBJ2	KCTD10
B3KVY5	KCTD10
F5GWA4	KCTD10
F5GWK6	KCTD10
F5GY15	KCTD10
F5H268	KCTD10
F5H497	KCTD10
F5H6V0	KCTD10
F8W8I7	KCTD10
L8E9A8	KCTD10
Q9H3F6	KCTD10
S4R3L9	KCTD10
S4R3Y7	KCTD10
A0A158RFT7	KCTD11
A0A2U3TZI5	KCTD11
A0A140VJM4	KCTD12
Q96CX2	KCTD12
A0A3B3IS35	KCTD13
A0A3B3IS45	KCTD13
H3BM90	KCTD13
I3L108	KCTD13
I3L1U2	KCTD13
I3L3K4	KCTD13
Q8WZ19	KCTD13
K7EIF1	KCTD15
K7EM48	KCTD15
K7EN63	KCTD15
K7EPF0	KCTD15
K7EQS3	KCTD15
Q96SI1	KCTD15
V9GYY8	KCTD15
H3BVC0	KCTD19
J3KRQ9	KCTD19
J3KSZ9	KCTD19
J3QKV2	KCTD19
Q17RG1	KCTD19
H3BSS5	KCTD5
Q9NXV2	KCTD5
L8EAD3	KDELC1
Q6UW63	KDELC1
A0A024R3C4	KDELC2
Q7Z4H8	KDELC2
M0R1Y2	KDELR1
P24390	KDELR1
C9J7Q7	KDM3A
C9JC73	KDM3A
F8WE62	KDM3A
Q9Y4C1	KDM3A
A0A2R8Y7L1	KDM4A
A0A2R8YDF7	KDM4A
L8ECF0	KDM4A
O75164	KDM4A
Q6B0I6	KDM4D
E7EV89	KDM5A
F5GZ99	KDM5A
F5GZR8	KDM5A
F5H322	KDM5A
I3L0Z0	KDM6B
O15054	KDM6B
A0A0H4A777	KDR
A0A0H4A7S0	KDR
A0A0H4A7S4	KDR
A0A0H4ADZ1	KDR
A0A0H4AF76	KDR
A0A0H4AF85	KDR
A0A0U2VU55	KDR
A0A0U2WZU8	KDR
A0A0U2X4C8	KDR
P35968	KDR
A0A024R7C0	KEAP1
K7EJ49	KEAP1
K7EJD8	KEAP1
K7EMY1	KEAP1
K7EPZ3	KEAP1
K7EQX2	KEAP1
K7ESE0	KEAP1
Q14145	KEAP1
B4E043	KHDRBS1
Q07666	KHDRBS1
L8ECN3	KHDRBS2
Q5VWX1	KHDRBS2
E5RG12	KHDRBS3
E5RHD3	KHDRBS3
E5RJZ9	KHDRBS3
H0YAQ1	KHDRBS3
H0YAQ3	KHDRBS3
H0YB45	KHDRBS3
L8EAJ0	KHDRBS3
L8EC47	KHDRBS3
O75525	KHDRBS3
A0A087WTP3	KHSRP
M0QXW7	KHSRP
M0QYG1	KHSRP
M0QYH3	KHSRP
M0R0C6	KHSRP
M0R0I5	KHSRP
M0R251	KHSRP
M0R263	KHSRP
M0R3J3	KHSRP
Q92945	KHSRP
Q15031	KIAA0028
Q9BQR0	KIAA0028
Q8N766	KIAA0090
Q14146	KIAA0133
Q14148	KIAA0135
Q96RG2	KIAA0135
Q14159	KIAA0146
A0A024R8S6	KIAA0195
Q12767	KIAA0195
Q9Y4F5	KIAA0284
L8E7E7	KIAA0317
O15033	KIAA0317
B1AN15	KIAA0319L
B4DYG9	KIAA0319L
C9J519	KIAA0319L
C9JQ56	KIAA0319L
C9JVB2	KIAA0319L
E7EN73	KIAA0319L
F8WAW2	KIAA0319L
H0Y4S8	KIAA0319L
L8EB66	KIAA0319L
Q8IZA0	KIAA0319L
D3DS77	KIAA0323
O15037	KIAA0323
A0A0G2JQ76	KIAA0355
A0A0G2JQ84	KIAA0355
A0A0J9YXL1	KIAA0355
A1A512	KIAA0355
K7EPA0	KIAA0355
O15063	KIAA0355
U3KPV0	KIAA0355
A3KMG5	KIAA0406
O43156	KIAA0406
Q3B768	KIAA0406
A0A024RB03	KIAA0528
B7ZLK1	KIAA0528
B7ZLK2	KIAA0528
Q86YS7	KIAA0528
A0A087X098	KIAA0556
H3BNJ6	KIAA0556
H3BPM2	KIAA0556
L8ECF8	KIAA0556
O60303	KIAA0556
O60308	KIAA0562
A3KMH1	KIAA0564
A0A024R8E9	KIAA0649
Q5T8A7	KIAA0649
O75153	KIAA0664
A2RU30	KIAA0748
F6SFD5	KIAA0753
I3L1P2	KIAA0753
I3L2A7	KIAA0753
I3L341	KIAA0753
I3L3Y0	KIAA0753
Q2KHM9	KIAA0753
O94874	KIAA0776
Q9Y4B5	KIAA0802
Q7RTP6	KIAA0819
Q96T49	KIAA0823
Q6WCQ1	KIAA0864
Q9Y6X7	KIAA0864
Q9Y6X3	KIAA0892
C9JGM1	KIAA0895
C9JWZ6	KIAA0895
E9PE22	KIAA0895
Q8NCT3	KIAA0895
I3L230	KIAA0895L
Q68EN5	KIAA0895L
A0A0S2Z5A4	KIAA0907
A0A0S2Z5B9	KIAA0907
D3DVA4	KIAA0907
Q7Z7F0	KIAA0907
A7E2V4	KIAA0913
L8E9R3	KIAA0913
Q8N420	KIAA0913
Q5W9F7	KIAA0921
A2VDJ0	KIAA0922
L0R4Z7	KIAA0922
Q9Y2F5	KIAA0947
Q9Y2I6	KIAA0980
A0A024R3J3	KIAA0999
A1A5A9	KIAA0999
Q0IJ40	KIAA0999
Q9Y2K2	KIAA0999
Q5TB80	KIAA1009
B7ZL87	KIAA1026
Q674X7	KIAA1026
B7ZKT9	KIAA1033
Q2M389	KIAA1033
A4D2J8	KIAA1068
Q8IVD9	KIAA1068
H0Y781	KIAA1109
H3BLT5	KIAA1109
H7C070	KIAA1109
H7C0G8	KIAA1109
H7C0Y8	KIAA1109
H7C121	KIAA1109
H7C2X5	KIAA1109
H7C3N8	KIAA1109
L8ECG0	KIAA1109
Q2LD37	KIAA1109
Q96AT1	KIAA1143
O43295	KIAA1156
Q9ULR4	KIAA1156
A0A024R7P4	KIAA1191
A0A024R7Q7	KIAA1191
A0A087WT18	KIAA1191
D6RAJ7	KIAA1191
D6RCE3	KIAA1191
D6RF63	KIAA1191
E9PKI5	KIAA1191
Q96A73	KIAA1191
Q8WUJ3	KIAA1199
B2RWN6	KIAA1211
B7ZMH1	KIAA1211
B7ZVZ4	KIAA1211
L8EA76	KIAA1211
Q6ZU35	KIAA1211
A0A0U1RQK8	KIAA1217
A0A0U1RRK8	KIAA1217
A0A1B0GU17	KIAA1217
B7ZM29	KIAA1217
Q5T5P0	KIAA1217
Q5T5P1	KIAA1217
Q5T5P2	KIAA1217
A0A024R9Y2	KIAA1267
Q7Z3B3	KIAA1267
